time,plant_time,heater_on,fan_on,lower_bound,upper_bound,t_heater,ubound_h,lbound_h
1731412131708092000,1731412131635217818,True,True,36.5,37.75,56.8481561790875,57.72013278630745,56.91157688351731
1731412134806157000,1731412134635039742,False,True,36.5,37.75,58.050106560826485,57.72013278630745,56.91157688351731
1731412137738629000,1731412137635095005,False,True,36.5,37.75,57.84103443774786,57.72013278630745,56.91157688351731
1731412140745855000,1731412140645038332,False,True,36.5,37.75,57.63343170809177,57.64383312058314,56.83450870973795
1731412143817655000,1731412143635212891,False,True,36.5,37.75,57.42773145549002,57.72013278630745,56.91157688351731
1731412146787244000,1731412146635303214,False,True,36.5,37.75,57.224208102761786,57.72013278630745,56.91157688351731
1731412149939092000,1731412149795363780,False,True,36.5,37.75,57.023099063936726,57.72013278630745,56.91157688351731
1731412152831152000,1731412152645008555,True,True,36.5,37.75,56.82450451649021,57.64383312058314,56.83450870973795
1731412155798694000,1731412155635398263,False,True,36.5,37.75,58.02096928483161,57.72013278630745,56.91157688351731
1731412158767897000,1731412158675073485,False,True,36.5,37.75,57.811014732684924,57.64383312058314,56.83450870973795
1731412161707960000,1731412161635083839,False,True,36.5,37.75,57.60280788159446,57.72013278630745,56.91157688351731
1731412164809049000,1731412164675319173,False,True,36.5,37.75,57.39654316123145,57.64383312058314,56.83450870973795
1731412167779354000,1731412167635063941,False,True,36.5,37.75,57.19662223788652,57.64383312058314,56.83450870973795
1731412170807589000,1731412170675028083,False,True,36.5,37.75,56.998789494124246,57.64383312058314,56.83450870973795
1731412173820497000,1731412173675315052,True,True,36.5,37.75,56.803278930679845,57.64383312058314,56.83450870973795
1731412176893711000,1731412176685225770,False,True,36.5,37.75,58.002546279776716,57.64383312058314,56.83450870973795
1731412179760178000,1731412179685242985,False,True,36.5,37.75,57.79111221130915,57.64383312058314,56.83450870973795
1731412182832192000,1731412182675351936,False,True,36.5,37.75,57.58154106921829,57.64383312058314,56.83450870973795
1731412185801513000,1731412185675043265,False,True,36.5,37.75,57.38231655604013,57.64383312058314,56.83450870973795
1731412188771528000,1731412188675449247,False,True,36.5,37.75,57.18477953011926,57.64383312058314,56.83450870973795
1731412191843950000,1731412191675348494,False,True,36.5,37.75,56.989209674325245,57.64383312058314,56.83450870973795
1731412194814798000,1731412194676043503,True,True,36.5,37.75,56.79178464409692,57.64383312058314,56.83450870973795
1731412197781980000,1731412197675127534,False,True,36.5,37.75,57.99351730919186,57.64383312058314,56.83450870973795
1731412200752417000,1731412200635134583,False,True,36.5,37.75,57.78028291710403,57.64383312058314,56.83450870973795
1731412203825534000,1731412203675186756,False,True,36.5,37.75,57.57321085590515,57.64383312058314,56.83450870973795
1731412206896076000,1731412206715099261,False,True,36.5,37.75,57.37238165827956,57.72013278630745,56.91157688351731
1731412209865876000,1731412209795335318,False,True,36.5,37.75,57.16948866357423,57.72013278630745,56.91157688351731
1731412212836664000,1731412212675187701,False,True,36.5,37.75,56.96506668282358,57.72013278630745,56.91157688351731
1731412215805064000,1731412215675666784,True,True,36.5,37.75,56.76791675885346,57.72013278630745,56.91157688351731
1731412218774522000,1731412218675262650,False,True,36.5,37.75,57.97005402026551,57.72013278630745,56.91157688351731
1731412221828552000,1731412221715025960,False,True,36.5,37.75,57.76146822591423,57.72013278630745,56.91157688351731
1731412224816846000,1731412224715847476,False,True,36.5,37.75,57.55471937513634,57.72013278630745,56.91157688351731
1731412227785422000,1731412227684998485,False,True,36.5,37.75,57.35009200021486,57.72013278630745,56.91157688351731
1731412230857997000,1731412230715429269,False,True,36.5,37.75,57.14783258743352,57.72013278630745,56.91157688351731
1731412233788717000,1731412233715017384,False,True,36.5,37.75,56.952218303337894,57.72013278630745,56.91157688351731
1731412236899953000,1731412236715114756,True,True,36.5,37.75,56.75081641565408,57.72013278630745,56.91157688351731
1731412239871593000,1731412239715177988,False,True,36.5,37.75,57.95323705567871,57.72013278630745,56.91157688351731
1731412242839104000,1731412242715066376,False,True,36.5,37.75,57.74081179627105,57.72013278630745,56.91157688351731
1731412245808175000,1731412245675303446,False,True,36.5,37.75,57.53471961464633,57.72013278630745,56.91157688351731
1731412248778323000,1731412248675038659,False,True,36.5,37.75,57.33072097607693,57.72013278630745,56.91157688351731
1731412251839787000,1731412251755155676,False,True,36.5,37.75,57.133129002872266,57.72013278630745,56.91157688351731
1731412254819634000,1731412254715036483,False,True,36.5,37.75,56.933608242948274,57.72013278630745,56.91157688351731
1731412257789063000,1731412257675028696,True,True,36.5,37.75,56.74099424200452,57.72013278630745,56.91157688351731
1731412260963773000,1731412260715988022,False,True,36.5,37.75,57.94320303820621,57.72013278630745,56.91157688351731
1731412263821065000,1731412263715498458,False,True,36.5,37.75,57.734808593607035,57.72013278630745,56.91157688351731
1731412266903012000,1731412266675281972,False,True,36.5,37.75,57.528293052415435,57.72013278630745,56.91157688351731
1731412269976603000,1731412269876498943,False,True,36.5,37.75,57.324041145845165,57.79766309180151,56.98988809235764
1731412272842544000,1731412272675152052,False,True,36.5,37.75,57.122176379385074,57.72013278630745,56.91157688351731
1731412275811918000,1731412275685183974,True,True,36.5,37.75,56.923013454286775,57.79766309180151,56.98988809235764
1731412278758921000,1731412278675143999,False,True,36.5,37.75,58.12310340543458,57.79766309180151,56.98988809235764
1731412281776501000,1731412281715950541,False,True,36.5,37.75,57.91244488775303,57.79766309180151,56.98988809235764
1731412284824280000,1731412284715275568,False,True,36.5,37.75,57.703605827753556,57.79766309180151,56.98988809235764
